artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,3kGbxqlVl3LqjifxlubtcT,album,,2003-10-20,2003,day,0.742,0.524,11,-6.664,0,0.0644,0.404,3e-5,0.187,0.479,76.411,4osZ2oNMiWUERwAzE46Io1,https://api.spotify.com/v1/audio-analysis/4osZ2oNMiWUERwAzE46Io1,4,,,1,209560,FALSE,https://api.spotify.com/v1/tracks/4osZ2oNMiWUERwAzE46Io1,FALSE,What Is It About Men,NA,11,track,spotify:track:4osZ2oNMiWUERwAzE46Io1,https://open.spotify.com/track/4osZ2oNMiWUERwAzE46Io1,Frank,B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,3kGbxqlVl3LqjifxlubtcT,album,,2003-10-20,2003,day,0.776,0.479,6,-6.963,0,0.0315,0.0373,5.94e-4,0.0356,0.728,88.018,7Jc6mvsZdjnaCQfanViNDa,https://api.spotify.com/v1/audio-analysis/7Jc6mvsZdjnaCQfanViNDa,4,,,1,301000,FALSE,https://api.spotify.com/v1/tracks/7Jc6mvsZdjnaCQfanViNDa,FALSE,Help Yourself,NA,12,track,spotify:track:7Jc6mvsZdjnaCQfanViNDa,https://open.spotify.com/track/7Jc6mvsZdjnaCQfanViNDa,Frank,F#,minor,F# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,3kGbxqlVl3LqjifxlubtcT,album,,2003-10-20,2003,day,0.715,0.552,0,-8.307,1,0.244,0.0336,7.6e-5,0.0823,0.618,80.031,6lX3i8dl8gsWMfaUIgcOl6,https://api.spotify.com/v1/audio-analysis/6lX3i8dl8gsWMfaUIgcOl6,4,,,1,254727,FALSE,https://api.spotify.com/v1/tracks/6lX3i8dl8gsWMfaUIgcOl6,FALSE,Amy Amy Amy,NA,13,track,spotify:track:6lX3i8dl8gsWMfaUIgcOl6,https://open.spotify.com/track/6lX3i8dl8gsWMfaUIgcOl6,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,3kGbxqlVl3LqjifxlubtcT,album,,2003-10-20,2003,day,0.747,0.655,7,-11.608,0,0.187,0.457,0.0127,0.0624,0.395,121.3,5Nf9FJWwSbKs5UQHrzLkVe,https://api.spotify.com/v1/audio-analysis/5Nf9FJWwSbKs5UQHrzLkVe,1,,,1,52441,FALSE,https://api.spotify.com/v1/tracks/5Nf9FJWwSbKs5UQHrzLkVe,FALSE,Outro,NA,14,track,spotify:track:5Nf9FJWwSbKs5UQHrzLkVe,https://open.spotify.com/track/5Nf9FJWwSbKs5UQHrzLkVe,Frank,G,minor,G minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,3kGbxqlVl3LqjifxlubtcT,album,,2003-10-20,2003,day,0.757,0.4,6,-10.746,1,0.258,0.197,1.32e-4,0.135,0.646,83.774,56Arzti6qoYbWlU5cM5xQ9,https://api.spotify.com/v1/audio-analysis/56Arzti6qoYbWlU5cM5xQ9,4,,,1,253059,FALSE,https://api.spotify.com/v1/tracks/56Arzti6qoYbWlU5cM5xQ9,FALSE,Brother,NA,15,track,spotify:track:56Arzti6qoYbWlU5cM5xQ9,https://open.spotify.com/track/56Arzti6qoYbWlU5cM5xQ9,Frank,F#,major,F# major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,3kGbxqlVl3LqjifxlubtcT,album,,2003-10-20,2003,day,0.858,0.518,5,-7.241,0,0.0416,0.0203,0.0232,0.0961,0.608,99.507,5ZTZL5UlpF3UZ8H7BhoI9N,https://api.spotify.com/v1/audio-analysis/5ZTZL5UlpF3UZ8H7BhoI9N,4,,,1,236504,FALSE,https://api.spotify.com/v1/tracks/5ZTZL5UlpF3UZ8H7BhoI9N,FALSE,Mr Magic (Through The Smoke),NA,16,track,spotify:track:5ZTZL5UlpF3UZ8H7BhoI9N,https://open.spotify.com/track/5ZTZL5UlpF3UZ8H7BhoI9N,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.867,0.489,9,-4.959,0,0.0676,0.143,1.48e-4,0.0883,0.661,91.431,6vbTAW1FJU1mbUrI6croJW,https://api.spotify.com/v1/audio-analysis/6vbTAW1FJU1mbUrI6croJW,4,,,1,234111,FALSE,https://api.spotify.com/v1/tracks/6vbTAW1FJU1mbUrI6croJW,FALSE,Intro / Stronger Than Me,NA,1,track,spotify:track:6vbTAW1FJU1mbUrI6croJW,https://open.spotify.com/track/6vbTAW1FJU1mbUrI6croJW,Frank,A,minor,A minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.639,0.656,0,-5.874,0,0.126,0.516,0,0.223,0.319,99.481,2Zrnqh5nA5lYeiehF23Nu7,https://api.spotify.com/v1/audio-analysis/2Zrnqh5nA5lYeiehF23Nu7,4,,,1,410760,FALSE,https://api.spotify.com/v1/tracks/2Zrnqh5nA5lYeiehF23Nu7,FALSE,You Sent Me Flying / Cherry,NA,2,track,spotify:track:2Zrnqh5nA5lYeiehF23Nu7,https://open.spotify.com/track/2Zrnqh5nA5lYeiehF23Nu7,Frank,C,minor,C minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.847,0.696,5,-6.113,0,0.0642,0.052,0.00402,0.0795,0.763,140.678,2raSemWYqCr8yPcsCVFWi9,https://api.spotify.com/v1/audio-analysis/2raSemWYqCr8yPcsCVFWi9,4,,,1,183253,FALSE,https://api.spotify.com/v1/tracks/2raSemWYqCr8yPcsCVFWi9,FALSE,Know You Now,NA,3,track,spotify:track:2raSemWYqCr8yPcsCVFWi9,https://open.spotify.com/track/2raSemWYqCr8yPcsCVFWi9,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.876,0.487,7,-6.454,1,0.0926,0.102,0,0.228,0.667,103.074,3ku4ScVEkZvurrcjmMrOAL,https://api.spotify.com/v1/audio-analysis/3ku4ScVEkZvurrcjmMrOAL,4,,,1,200600,TRUE,https://api.spotify.com/v1/tracks/3ku4ScVEkZvurrcjmMrOAL,FALSE,Fuck Me Pumps,NA,4,track,spotify:track:3ku4ScVEkZvurrcjmMrOAL,https://open.spotify.com/track/3ku4ScVEkZvurrcjmMrOAL,Frank,G,major,G major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.449,0.341,4,-9.467,0,0.0763,0.771,0,0.0993,0.303,69.947,0hSkGm8lLXcNhiX6jLV265,https://api.spotify.com/v1/audio-analysis/0hSkGm8lLXcNhiX6jLV265,4,,,1,130080,FALSE,https://api.spotify.com/v1/tracks/0hSkGm8lLXcNhiX6jLV265,FALSE,I Heard Love Is Blind,NA,5,track,spotify:track:0hSkGm8lLXcNhiX6jLV265,https://open.spotify.com/track/0hSkGm8lLXcNhiX6jLV265,Frank,E,minor,E minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.589,0.601,2,-7.695,1,0.227,0.0362,2.18e-5,0.153,0.22,149.902,2cwceznjAMWRRFc89F4KMe,https://api.spotify.com/v1/audio-analysis/2cwceznjAMWRRFc89F4KMe,4,,,1,208933,FALSE,https://api.spotify.com/v1/tracks/2cwceznjAMWRRFc89F4KMe,FALSE,Moody's Mood For Love / Teo Licks,NA,6,track,spotify:track:2cwceznjAMWRRFc89F4KMe,https://open.spotify.com/track/2cwceznjAMWRRFc89F4KMe,Frank,D,major,D major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.388,0.242,1,-12.177,0,0.0481,0.955,4.73e-5,0.0999,0.223,137.411,5ssPFzCfV7vy1oPyNQJoES,https://api.spotify.com/v1/audio-analysis/5ssPFzCfV7vy1oPyNQJoES,4,,,1,128933,FALSE,https://api.spotify.com/v1/tracks/5ssPFzCfV7vy1oPyNQJoES,FALSE,(There Is) No Greater Love,NA,7,track,spotify:track:5ssPFzCfV7vy1oPyNQJoES,https://open.spotify.com/track/5ssPFzCfV7vy1oPyNQJoES,Frank,C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.53,0.84,10,-7.151,0,0.0669,0.0739,3.74e-6,0.0939,0.795,95.759,0g8hWXKWygkA2yRTYpre9N,https://api.spotify.com/v1/audio-analysis/0g8hWXKWygkA2yRTYpre9N,4,,,1,317013,FALSE,https://api.spotify.com/v1/tracks/0g8hWXKWygkA2yRTYpre9N,FALSE,In My Bed,NA,8,track,spotify:track:0g8hWXKWygkA2yRTYpre9N,https://open.spotify.com/track/0g8hWXKWygkA2yRTYpre9N,Frank,A#,minor,A# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.663,0.491,1,-7.896,0,0.0395,0.0133,0,0.112,0.171,115.986,6cSiu0LASURO8HagemESMf,https://api.spotify.com/v1/audio-analysis/6cSiu0LASURO8HagemESMf,4,,,1,200186,TRUE,https://api.spotify.com/v1/tracks/6cSiu0LASURO8HagemESMf,FALSE,Take The Box,NA,9,track,spotify:track:6cSiu0LASURO8HagemESMf,https://open.spotify.com/track/6cSiu0LASURO8HagemESMf,Frank,C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.567,0.84,0,-6.845,1,0.303,0.0112,0.0641,0.0367,0.697,146.722,4Ywsmmr2X9MCvkHKLbAdyV,https://api.spotify.com/v1/audio-analysis/4Ywsmmr2X9MCvkHKLbAdyV,3,,,1,204920,FALSE,https://api.spotify.com/v1/tracks/4Ywsmmr2X9MCvkHKLbAdyV,FALSE,October Song,NA,10,track,spotify:track:4Ywsmmr2X9MCvkHKLbAdyV,https://open.spotify.com/track/4Ywsmmr2X9MCvkHKLbAdyV,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.742,0.524,11,-6.664,0,0.0644,0.404,3e-5,0.187,0.479,76.411,0dA0ono4Zz0IBc02pYlWIQ,https://api.spotify.com/v1/audio-analysis/0dA0ono4Zz0IBc02pYlWIQ,4,,,1,209560,FALSE,https://api.spotify.com/v1/tracks/0dA0ono4Zz0IBc02pYlWIQ,FALSE,What Is It About Men,NA,11,track,spotify:track:0dA0ono4Zz0IBc02pYlWIQ,https://open.spotify.com/track/0dA0ono4Zz0IBc02pYlWIQ,Frank,B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.715,0.552,0,-8.307,1,0.244,0.0336,7.6e-5,0.0823,0.618,80.031,0QB8q0DS3R1Q94x5aiW26O,https://api.spotify.com/v1/audio-analysis/0QB8q0DS3R1Q94x5aiW26O,4,,,1,254727,FALSE,https://api.spotify.com/v1/tracks/0QB8q0DS3R1Q94x5aiW26O,FALSE,Amy Amy Amy,NA,12,track,spotify:track:0QB8q0DS3R1Q94x5aiW26O,https://open.spotify.com/track/0QB8q0DS3R1Q94x5aiW26O,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.747,0.655,7,-11.608,0,0.187,0.457,0.0127,0.0624,0.395,121.3,6b3jRNTZzYc3rfU36i1YqQ,https://api.spotify.com/v1/audio-analysis/6b3jRNTZzYc3rfU36i1YqQ,1,,,1,52441,FALSE,https://api.spotify.com/v1/tracks/6b3jRNTZzYc3rfU36i1YqQ,FALSE,Outro,NA,13,track,spotify:track:6b3jRNTZzYc3rfU36i1YqQ,https://open.spotify.com/track/6b3jRNTZzYc3rfU36i1YqQ,Frank,G,minor,G minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.757,0.4,6,-10.746,1,0.258,0.197,1.32e-4,0.135,0.646,83.774,00rbtVRHOgb7kNzMtdvKYc,https://api.spotify.com/v1/audio-analysis/00rbtVRHOgb7kNzMtdvKYc,4,,,1,253059,FALSE,https://api.spotify.com/v1/tracks/00rbtVRHOgb7kNzMtdvKYc,FALSE,Brother,NA,14,track,spotify:track:00rbtVRHOgb7kNzMtdvKYc,https://open.spotify.com/track/00rbtVRHOgb7kNzMtdvKYc,Frank,F#,major,F# major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,664z6KAZKVhAY36vBCLmiN,album,,2003-10-20,2003,day,0.858,0.518,5,-7.241,0,0.0416,0.0203,0.0232,0.0961,0.608,99.507,0Fnyh3NVMQ4vunRjKBBUGy,https://api.spotify.com/v1/audio-analysis/0Fnyh3NVMQ4vunRjKBBUGy,4,,,1,236504,FALSE,https://api.spotify.com/v1/tracks/0Fnyh3NVMQ4vunRjKBBUGy,FALSE,Mr Magic (Through The Smoke),NA,15,track,spotify:track:0Fnyh3NVMQ4vunRjKBBUGy,https://open.spotify.com/track/0Fnyh3NVMQ4vunRjKBBUGy,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.867,0.489,9,-4.959,0,0.0676,0.143,1.48e-4,0.0883,0.661,91.431,3tvM33PgVXElibrAmxuZTM,https://api.spotify.com/v1/audio-analysis/3tvM33PgVXElibrAmxuZTM,4,,,1,234111,FALSE,https://api.spotify.com/v1/tracks/3tvM33PgVXElibrAmxuZTM,FALSE,Intro / Stronger Than Me,NA,1,track,spotify:track:3tvM33PgVXElibrAmxuZTM,https://open.spotify.com/track/3tvM33PgVXElibrAmxuZTM,Frank,A,minor,A minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.639,0.656,0,-5.874,0,0.126,0.516,0,0.223,0.319,99.48,4kfd8w6OiN23teHNfTXYMp,https://api.spotify.com/v1/audio-analysis/4kfd8w6OiN23teHNfTXYMp,4,,,1,410760,FALSE,https://api.spotify.com/v1/tracks/4kfd8w6OiN23teHNfTXYMp,FALSE,You Sent Me Flying / Cherry,NA,2,track,spotify:track:4kfd8w6OiN23teHNfTXYMp,https://open.spotify.com/track/4kfd8w6OiN23teHNfTXYMp,Frank,C,minor,C minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.847,0.696,5,-6.113,0,0.0642,0.052,0.00402,0.0795,0.763,140.678,40sxlf5deYQSR2TIFDJdw2,https://api.spotify.com/v1/audio-analysis/40sxlf5deYQSR2TIFDJdw2,4,,,1,183253,FALSE,https://api.spotify.com/v1/tracks/40sxlf5deYQSR2TIFDJdw2,FALSE,Know You Now,NA,3,track,spotify:track:40sxlf5deYQSR2TIFDJdw2,https://open.spotify.com/track/40sxlf5deYQSR2TIFDJdw2,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.891,0.437,7,-7.929,1,0.0927,0.164,0,0.328,0.67,103.147,5lEKl4BrjaBHMaTwAVeExH,https://api.spotify.com/v1/audio-analysis/5lEKl4BrjaBHMaTwAVeExH,4,,,1,202329,FALSE,https://api.spotify.com/v1/tracks/5lEKl4BrjaBHMaTwAVeExH,FALSE,F*** Me Pumps,NA,4,track,spotify:track:5lEKl4BrjaBHMaTwAVeExH,https://open.spotify.com/track/5lEKl4BrjaBHMaTwAVeExH,Frank,G,major,G major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.449,0.341,4,-9.467,0,0.0763,0.771,0,0.0993,0.303,69.947,6P6O91YOjjl9Y2cbGvuxqs,https://api.spotify.com/v1/audio-analysis/6P6O91YOjjl9Y2cbGvuxqs,4,,,1,130080,FALSE,https://api.spotify.com/v1/tracks/6P6O91YOjjl9Y2cbGvuxqs,FALSE,I Heard Love Is Blind,NA,5,track,spotify:track:6P6O91YOjjl9Y2cbGvuxqs,https://open.spotify.com/track/6P6O91YOjjl9Y2cbGvuxqs,Frank,E,minor,E minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.589,0.601,2,-7.695,1,0.227,0.0362,2.18e-5,0.153,0.22,149.902,6Tc2uBHdH6fwKn98aiqJVd,https://api.spotify.com/v1/audio-analysis/6Tc2uBHdH6fwKn98aiqJVd,4,,,1,208933,FALSE,https://api.spotify.com/v1/tracks/6Tc2uBHdH6fwKn98aiqJVd,FALSE,Moody's Mood For Love / Teo Licks,NA,6,track,spotify:track:6Tc2uBHdH6fwKn98aiqJVd,https://open.spotify.com/track/6Tc2uBHdH6fwKn98aiqJVd,Frank,D,major,D major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.388,0.242,1,-12.177,0,0.0481,0.955,4.73e-5,0.0999,0.223,137.411,3K5OFn7r8ay5s10VoB3qSf,https://api.spotify.com/v1/audio-analysis/3K5OFn7r8ay5s10VoB3qSf,4,,,1,128933,FALSE,https://api.spotify.com/v1/tracks/3K5OFn7r8ay5s10VoB3qSf,FALSE,(There Is) No Greater Love,NA,7,track,spotify:track:3K5OFn7r8ay5s10VoB3qSf,https://open.spotify.com/track/3K5OFn7r8ay5s10VoB3qSf,Frank,C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.53,0.84,10,-7.151,0,0.0669,0.0739,3.74e-6,0.0939,0.795,95.759,6f1Lfx0av26hZQSX3Qc71T,https://api.spotify.com/v1/audio-analysis/6f1Lfx0av26hZQSX3Qc71T,4,,,1,317013,FALSE,https://api.spotify.com/v1/tracks/6f1Lfx0av26hZQSX3Qc71T,FALSE,In My Bed,NA,8,track,spotify:track:6f1Lfx0av26hZQSX3Qc71T,https://open.spotify.com/track/6f1Lfx0av26hZQSX3Qc71T,Frank,A#,minor,A# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.627,0.481,1,-8.441,0,0.0409,0.0241,1.36e-6,0.112,0.153,115.915,31IRiZhhNrKTMYKH1q5ZNP,https://api.spotify.com/v1/audio-analysis/31IRiZhhNrKTMYKH1q5ZNP,4,,,1,200186,FALSE,https://api.spotify.com/v1/tracks/31IRiZhhNrKTMYKH1q5ZNP,FALSE,Take The Box,NA,9,track,spotify:track:31IRiZhhNrKTMYKH1q5ZNP,https://open.spotify.com/track/31IRiZhhNrKTMYKH1q5ZNP,Frank,C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.567,0.84,0,-6.845,1,0.303,0.0112,0.0641,0.0367,0.697,146.722,5DgbCLgjnhVqWiRjKHmAA2,https://api.spotify.com/v1/audio-analysis/5DgbCLgjnhVqWiRjKHmAA2,3,,,1,204920,FALSE,https://api.spotify.com/v1/tracks/5DgbCLgjnhVqWiRjKHmAA2,FALSE,October Song,NA,10,track,spotify:track:5DgbCLgjnhVqWiRjKHmAA2,https://open.spotify.com/track/5DgbCLgjnhVqWiRjKHmAA2,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.73,0.521,11,-7.1,0,0.0726,0.384,1e-5,0.16,0.47,76.428,6NaJK1T1cW3w6WK74yofd7,https://api.spotify.com/v1/audio-analysis/6NaJK1T1cW3w6WK74yofd7,4,,,1,209560,FALSE,https://api.spotify.com/v1/tracks/6NaJK1T1cW3w6WK74yofd7,FALSE,What Is It About Men,NA,11,track,spotify:track:6NaJK1T1cW3w6WK74yofd7,https://open.spotify.com/track/6NaJK1T1cW3w6WK74yofd7,Frank,B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.776,0.479,6,-6.963,0,0.0315,0.0373,5.94e-4,0.0356,0.728,88.018,4mSpOFfhaNWhl23QajqDuh,https://api.spotify.com/v1/audio-analysis/4mSpOFfhaNWhl23QajqDuh,4,,,1,301000,FALSE,https://api.spotify.com/v1/tracks/4mSpOFfhaNWhl23QajqDuh,FALSE,Help Yourself,NA,12,track,spotify:track:4mSpOFfhaNWhl23QajqDuh,https://open.spotify.com/track/4mSpOFfhaNWhl23QajqDuh,Frank,F#,minor,F# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.715,0.552,0,-8.307,1,0.244,0.0336,7.6e-5,0.0823,0.618,80.031,1kI10xp4YwDMxKN58XEYvS,https://api.spotify.com/v1/audio-analysis/1kI10xp4YwDMxKN58XEYvS,4,,,1,254727,FALSE,https://api.spotify.com/v1/tracks/1kI10xp4YwDMxKN58XEYvS,FALSE,Amy Amy Amy,NA,13,track,spotify:track:1kI10xp4YwDMxKN58XEYvS,https://open.spotify.com/track/1kI10xp4YwDMxKN58XEYvS,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.747,0.655,7,-11.608,0,0.187,0.457,0.0127,0.0624,0.395,121.3,1MC1CW2L4UBzC2RYFL2fnN,https://api.spotify.com/v1/audio-analysis/1MC1CW2L4UBzC2RYFL2fnN,1,,,1,52441,FALSE,https://api.spotify.com/v1/tracks/1MC1CW2L4UBzC2RYFL2fnN,FALSE,Outro,NA,14,track,spotify:track:1MC1CW2L4UBzC2RYFL2fnN,https://open.spotify.com/track/1MC1CW2L4UBzC2RYFL2fnN,Frank,G,minor,G minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.757,0.4,6,-10.746,1,0.258,0.197,1.32e-4,0.135,0.646,83.774,1yMQl7iqmTZRmgPIip3kHw,https://api.spotify.com/v1/audio-analysis/1yMQl7iqmTZRmgPIip3kHw,4,,,1,253059,FALSE,https://api.spotify.com/v1/tracks/1yMQl7iqmTZRmgPIip3kHw,FALSE,Brother,NA,15,track,spotify:track:1yMQl7iqmTZRmgPIip3kHw,https://open.spotify.com/track/1yMQl7iqmTZRmgPIip3kHw,Frank,F#,major,F# major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2CZJD0X5rypXP3kWHT0bg7,album,,2003-10-20,2003,day,0.858,0.518,5,-7.241,0,0.0416,0.0203,0.0232,0.0961,0.608,99.507,3BU780pctS2Pqi19LWT5yv,https://api.spotify.com/v1/audio-analysis/3BU780pctS2Pqi19LWT5yv,4,,,1,236504,FALSE,https://api.spotify.com/v1/tracks/3BU780pctS2Pqi19LWT5yv,FALSE,Mr Magic (Through The Smoke),NA,16,track,spotify:track:3BU780pctS2Pqi19LWT5yv,https://open.spotify.com/track/3BU780pctS2Pqi19LWT5yv,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.867,0.489,9,-4.959,0,0.0676,0.143,1.48e-4,0.0883,0.661,91.431,4fFeFxYk4AXh0tFg5mmJud,https://api.spotify.com/v1/audio-analysis/4fFeFxYk4AXh0tFg5mmJud,4,,,1,234111,FALSE,https://api.spotify.com/v1/tracks/4fFeFxYk4AXh0tFg5mmJud,FALSE,Intro / Stronger Than Me,NA,1,track,spotify:track:4fFeFxYk4AXh0tFg5mmJud,https://open.spotify.com/track/4fFeFxYk4AXh0tFg5mmJud,Frank,A,minor,A minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.639,0.656,0,-5.874,0,0.126,0.516,0,0.223,0.319,99.481,6DYLFOuZA3qA3Y1EUYAj0R,https://api.spotify.com/v1/audio-analysis/6DYLFOuZA3qA3Y1EUYAj0R,4,,,1,410760,FALSE,https://api.spotify.com/v1/tracks/6DYLFOuZA3qA3Y1EUYAj0R,FALSE,You Sent Me Flying / Cherry,NA,2,track,spotify:track:6DYLFOuZA3qA3Y1EUYAj0R,https://open.spotify.com/track/6DYLFOuZA3qA3Y1EUYAj0R,Frank,C,minor,C minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.847,0.696,5,-6.113,0,0.0642,0.052,0.00402,0.0795,0.763,140.678,5FwSQL5AFloTmRiLE8mHjE,https://api.spotify.com/v1/audio-analysis/5FwSQL5AFloTmRiLE8mHjE,4,,,1,183253,FALSE,https://api.spotify.com/v1/tracks/5FwSQL5AFloTmRiLE8mHjE,FALSE,Know You Now,NA,3,track,spotify:track:5FwSQL5AFloTmRiLE8mHjE,https://open.spotify.com/track/5FwSQL5AFloTmRiLE8mHjE,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.891,0.437,7,-7.929,1,0.0927,0.164,0,0.328,0.67,103.147,6h85a4Hgx0FAxJQtCKuYO9,https://api.spotify.com/v1/audio-analysis/6h85a4Hgx0FAxJQtCKuYO9,4,,,1,202329,FALSE,https://api.spotify.com/v1/tracks/6h85a4Hgx0FAxJQtCKuYO9,FALSE,F*** Me Pumps,NA,4,track,spotify:track:6h85a4Hgx0FAxJQtCKuYO9,https://open.spotify.com/track/6h85a4Hgx0FAxJQtCKuYO9,Frank,G,major,G major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.449,0.341,4,-9.467,0,0.0763,0.771,0,0.0993,0.303,69.947,55XKI8jiPFCraITC74vDpX,https://api.spotify.com/v1/audio-analysis/55XKI8jiPFCraITC74vDpX,4,,,1,130080,FALSE,https://api.spotify.com/v1/tracks/55XKI8jiPFCraITC74vDpX,FALSE,I Heard Love Is Blind,NA,5,track,spotify:track:55XKI8jiPFCraITC74vDpX,https://open.spotify.com/track/55XKI8jiPFCraITC74vDpX,Frank,E,minor,E minor
